Player,Pos,Squad,Age,Min,Goals,SoT%,G/Sh,ShoDist,PasTotCmp%,PasShoCmp%,PasMedCmp%,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasCrs,TI,SCA,GCA,Tkl,TklWon,TklDri%,Blocks,Int,Clr,Err,Touches,TouAtt3rd,TouAttPen,CPA,Crs,PKwon,PKcon,Recov,AerWon%,Rankings
Craig Dawson,DF,West Ham,32,720,-0.7910146123601988,0.16699999999999998,-0.8589644165131605,-0.3879365799719659,0.79,0.86,0.883,0.608,-0.7154074347719397,-0.9605579286655214,0.45437506568034086,-1.0962020083347248,-0.6788143132341401,-0.6332371723088006,-0.5220875182510424,-0.21045076040096544,-0.3407256598807553,-0.01609011228992024,0.01887965944416022,0.667,0.6041308370892028,0.17466859718227976,1.7297223984218117,-0.37863844029377736,0.15588011665942875,-0.9444424401119934,-0.029689026874526788,-0.7099890369358006,-0.6332371723088006,3.2173049125120454,3.250554479439495,0.8583858061981537,0.667,74
Kevin De Bruyne,MF,Manchester City,31,1599,0.0569834698933717,0.34,-0.31438683968215475,1.2060146813542656,0.7190000000000001,0.846,0.742,0.5760000000000001,1.7555545878100902,1.3496394821711124,-0.2119004887077817,1.6800001598070737,0.8456475700289736,1.5845664292028048,-0.3946477749828469,0.921201984970234,1.449980640309533,-0.8699822778678851,-0.9176740799164603,0.40700000000000003,-0.6681328713646372,-1.0921146289870913,-0.8691014093564916,-0.37863844029377736,-0.6194936056920913,0.6664124709956916,-0.018502035594896483,-0.13897588428204857,1.5845664292028048,0.4486654380095386,-0.2814031501226062,-1.0844960932111414,0.444,3
Charles De Ketelaere,MFFW,Milan,21,702,-0.7910146123601988,0.25,-0.8589644165131605,-0.6879744644569035,0.76,0.777,0.831,0.6920000000000001,0.4647204846153563,2.0957615503235227,0.0061046869635215,1.7502574473805932,-0.6788143132341401,-0.23211945808819193,-0.47555784205035273,1.921595038677009,0.3130812466746116,0.2019448758922173,-0.14956606748969814,0.43799999999999994,0.21423958030136778,-0.526422316431465,-0.904838243418232,-0.37863844029377736,-0.08345001324165725,0.9503574019280823,1.97395999020872,1.0371407584973213,-0.23211945808819193,-0.2776673809526785,-0.2814031501226062,0.6121579921244463,0.419,45
Rodrigo De Paul,MF,Atlético Madrid,28,875,-0.27446263768459517,0.375,0.3209536666206853,1.637319140301363,0.8079999999999999,0.894,0.8370000000000001,0.6409999999999999,0.8140383487539955,1.5919032966645432,2.11072602117833,2.2814472020283336,0.7670040824960076,0.5810289917240823,-0.27779212700976325,1.2144336998064438,0.2576785150807906,-0.2713657207504726,-0.723782057556016,0.545,0.39751124743256694,-0.7884784804365798,-0.8714765343279794,-0.37863844029377736,0.6988476235351868,0.4889694333733707,-0.5915735340228825,-0.3829263392307202,0.5810289917240823,-0.2776673809526785,-0.2814031501226062,0.1348222148565696,0.3,9
Mattia De Sciglio,DF,Juventus,30,603,-0.7910146123601988,0.0,-0.8589644165131605,1.9561093925666098,0.815,0.866,0.8540000000000001,0.642,-0.7154074347719397,0.22555358131672196,2.078635559753537,0.6896720982987129,2.391422542156903,0.8117102814682442,2.5882527990784174,0.1506864589859,-0.10581214813334115,0.17386896286905626,0.603153173537987,0.778,0.16232042054490076,-0.23923831867350037,0.6377538923099635,-0.37863844029377736,1.4353925992068763,0.09494981705452522,-0.823831192593304,-0.7099890369358006,0.8117102814682442,-0.2776673809526785,-0.2814031501226062,0.19331212195307662,0.5,8
Thibault De Smet,DF,Reims,24,706,-0.7910146123601988,0.0,-0.8589644165131605,-3.219544114798565,0.773,0.852,0.831,0.316,0.45803420745168866,-0.3561106914835766,1.2300761802108315,-0.01152379739362272,0.4575212254537913,0.15373273211570035,3.00994024056829,-0.5647831869743665,-0.3283930898890733,1.2130710822661719,1.7343277003064124,0.5,0.6847845430517276,0.9974837021629145,0.8617793241145691,-0.37863844029377736,1.0495525133689818,0.08035783269760369,-1.0282216695611395,-0.7099890369358006,0.15373273211570035,-0.2776673809526785,-0.2814031501226062,0.022412542628329514,0.8240000000000001,116
Thomas Delaine,DF,Strasbourg,30,709,-0.7910146123601988,0.667,-0.8589644165131605,0.4371676023616127,0.667,0.812,0.693,0.268,0.45306901009390177,-0.1707061754212791,-0.4803945596198398,1.249615418333428,3.716734234106732,2.739995503527213,2.320608546936562,0.02399318510664161,0.883466989226612,0.7391844374695763,0.5150390101946603,0.5710000000000001,0.17793278282992026,-0.03984032883327542,-0.36514109497253683,-0.37863844029377736,0.6629400422916407,1.1553554919225826,0.1480469667884497,1.2313210516991968,2.739995503527213,-0.2776673809526785,6.616203156931513,0.17870172213355195,0.5,98
Andy Delort,FW,Nice,31,781,2.6813258063938585,0.348,0.3209536666206853,-0.14415579882795426,0.604,0.69,0.562,0.48,0.18215464476205992,0.6377990536759931,-0.39041613756659105,0.1294427050526283,-0.24422444849216848,0.16274413614701996,-0.5663474541492592,0.35840960770979224,0.051729995810844066,-1.169840116662418,-1.3309936317381292,0.5,-1.5250522715402766,-1.0875480599322558,-0.3941144292229706,-0.37863844029377736,-0.5318345504220187,0.33681938879501244,1.207380954635703,-0.5180508340572323,0.16274413614701996,-0.2776673809526785,-0.2814031501226062,-1.2799537988220917,0.528,115
Moussa Dembélé,FWMF,Lyon,26,611,0.6884714034864562,0.4,0.04866487820518246,-0.8567457744796809,0.754,0.743,0.875,0.25,-0.7154074347719397,-0.8881082182229939,-0.9802579474438164,1.2146197080390817,-0.6788143132341401,-0.5785681197080343,-0.5061677603684783,-0.027409135581464777,0.6722039577121687,-0.25286319290656784,-0.07965446295638012,0.8,0.11802343530587242,-1.2848978955723134,-0.5792564736992527,-0.37863844029377736,-0.37673640790369767,0.6307724947874209,2.2328267178708465,0.27137748645642096,-0.5785681197080343,-0.2776673809526785,-0.2814031501226062,-0.7130642551172969,0.531,20
Ousmane Dembélé,FW,Barcelona,25,1100,1.2634534687359518,0.359,0.3209536666206853,0.11837735009636657,0.7709999999999999,0.897,0.778,0.551,1.6598682138857628,1.6675308234705721,-0.7882638826710343,1.4926660375177112,0.24686209866625955,1.4880066591064542,-0.4192682825490307,1.1867235870344501,1.6050384864132872,-0.3942195253062577,-0.2707295193913128,0.33299999999999996,-0.5137331184148988,-1.2848978955723134,-0.9290193347735748,-0.37863844029377736,-0.05648617253532223,1.868428344484728,1.052046024065038,3.5517370240697925,1.4880066591064542,-0.2776673809526785,-0.2814031501226062,-0.6933675680497764,0.154,6
Merih Demiral,DF,Atalanta,24,1228,-0.4229502981573054,0.2,0.9562941729235254,-0.519203154434126,0.8440000000000001,0.895,0.871,0.643,-0.7154074347719397,-0.9621224840526464,-1.0859031744768448,-1.0962020083347248,-0.6788143132341401,-0.7577647173155114,-0.5523741343718217,-1.2910116075054892,-0.962639546604153,0.08040119722748587,0.22026140777037795,0.818,0.021614424071348292,0.47228704163321633,0.9153852981509208,0.6015895988337393,-0.7916325081432304,-1.2498982143972714,-0.8074200354035412,-0.6323072072691488,-0.7577647173155114,-0.2776673809526785,-0.2814031501226062,0.17011931412461628,0.619,24
Kerem Demirbay,MF,Leverkusen,29,904,0.7089288981746015,0.17600000000000002,0.7747683139798567,1.3747859913770428,0.742,0.866,0.821,0.434,1.3994235712097183,0.6890886370745904,0.5811383894863453,0.09503923757231383,0.3451640185140894,1.9232670558476808,-0.48499835481284964,0.30219523910052515,0.9424744699072761,0.542144531233842,0.24584950486419146,0.5710000000000001,0.726022359714949,0.11008600900729776,-0.6809174203268157,-0.37863844029377736,0.6920634811942981,0.3590103137455887,-0.6192146199651059,-0.40849318728141226,1.9232670558476808,-0.2776673809526785,-0.2814031501226062,0.049869469836754464,0.4,30
Kiernan Dewsbury-Hall,MF,Leicester City,24,1538,-0.20326041490746397,0.267,0.3209536666206853,0.6997007512859329,0.753,0.852,0.784,0.532,-0.21818838941240284,0.10736948688973355,-0.11552593564854383,-0.32600025610458233,-0.31769217595179966,-0.21030127738527643,-0.5472214240321944,-0.18616058318937437,0.08995452795420324,-0.4948953688539989,-0.4968456629867328,0.379,0.12444779029081743,-0.3829655192953529,-0.7167953623389346,-0.37863844029377736,-0.7674007291536722,-0.39242334762224557,-0.4966602463988215,-0.14291023727376256,-0.21030127738527643,-0.2776673809526785,-0.2814031501226062,-0.5075625313938449,0.556,69
Giovanni Di Lorenzo,DF,Napoli,29,1878,-0.5503421001977103,0.25,-0.31438683968215475,-0.8754981422599895,0.86,0.9309999999999999,0.879,0.6779999999999999,-0.2403399656256161,-0.33628742964263353,-0.2762174476825408,0.03152328615760416,-0.05446742554838963,-0.1927509718873705,0.5705531356963128,-0.3532241921197283,0.08279937823930719,-0.6725443857361216,-0.7375669069244455,0.5379999999999999,-0.8676777473458148,-0.7103976019385566,-0.47632997753661,-0.37863844029377736,-0.6186397244237467,-0.44737571250475305,-0.4419540330700127,-0.6374245406398562,-0.1927509718873705,-0.2776673809526785,-0.2814031501226062,-0.986169605876853,0.5329999999999999,25
Ángel Di María,FW,Juventus,34,608,1.4391645546191751,0.353,0.23019073714885094,0.6059389123843898,0.75,0.893,0.78,0.61,2.3241983575973117,4.507652135084029,1.1778912338514025,3.8237636637228536,3.787168375759016,3.6779639564436484,-0.09059794074939716,3.964668210619603,2.3798328607857675,-0.04972915329428503,-0.0734800920577859,0.33299999999999996,0.7732159418965279,-0.6165700804688945,-1.0175467200744905,-0.37863844029377736,0.9215543411428214,2.325658033455515,0.6610252823523028,0.6124272983574932,3.6779639564436484,-0.2776673809526785,-0.2814031501226062,0.2341711802123563,1.0,8
Moussa Diaby,FW,Leverkusen,23,1654,1.1218516783822874,0.585,0.6840053845080225,0.15588208565698364,0.752,0.826,0.782,0.537,-0.09894399925161115,0.1937090566889318,-0.9590076494504807,0.19871867853678768,0.4405042017602969,0.12055925601886634,-0.45371124857068834,-0.18157417775747675,0.16190756137676507,-1.1152083286719574,-1.072444745011074,0.462,-1.2543789204737477,-1.0985251971020773,-0.9770697943587605,-0.37863844029377736,-1.188049058387329,-0.28304740406488627,0.06466187233942677,0.8142602344124429,0.12055925601886634,0.3074828495595067,-0.2814031501226062,-1.242052210919796,0.133,30
Mouctar Diakhaby,DF,Valencia,26,1151,-0.005640193869924052,0.429,1.7731605381700337,-1.794364163495111,0.843,0.858,0.914,0.664,-0.7154074347719397,-0.9390599703503331,-0.23623576791181075,-1.013037062969345,-0.6788143132341401,-0.7822237518764553,-0.5663474541492592,-1.12151338874604,-0.962639546604153,-0.5363751324703756,-0.6216944427658888,0.636,0.13687055961127878,-0.33535541966037646,0.5529298642982942,0.8165657618147895,-0.41879251486897695,-1.139659234561723,-0.47141299920462787,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,-0.2988722505964566,0.366,43
Bafodé Diakité,DF,Lille,22,1743,-0.7910146123601988,0.273,-0.8589644165131605,-1.0255170845024584,0.868,0.909,0.8909999999999999,0.6629999999999999,-0.7154074347719397,-0.9955730969266722,-0.3603385157897671,-0.7392321065842431,-0.5017868869766531,-0.5803610402832406,0.6726729147530295,-0.9238550485407013,-0.962639546604153,-0.5285323049932459,-0.37190982003408607,0.645,-0.48207588396432327,-0.915107555239308,-0.20744241970179572,-0.37863844029377736,-0.6362018296482119,-0.6608451716940288,-0.7477388343004593,-0.5067085306169038,-0.5803610402832406,-0.2776673809526785,-0.2814031501226062,-0.7650686497008545,0.436,56
Habib Diallo,FW,Strasbourg,27,1537,2.1496683924618774,0.447,1.3193458908108622,-0.7442315677978294,0.6829999999999999,0.725,0.741,0.6920000000000001,-0.7154074347719397,-0.6539109505025121,-1.066977147430763,-0.777022036251312,-0.6788143132341401,-0.7319734962825242,-0.5663474541492592,-0.8757885270717017,-0.6937172713781806,-1.041038415201053,-0.9853136529421962,0.5,-0.9071906247572332,-0.75614927932914,-0.8551937159645645,-0.37863844029377736,-1.3422812117506202,-0.5492772978443097,0.30021004661686024,-0.3996660478966059,-0.7319734962825242,-0.2776673809526785,-0.2814031501226062,-1.3134738041479876,0.44799999999999995,98
Mouhamadou Diarra,MF,Strasbourg,19,821,-0.7910146123601988,0.444,-0.8589644165131605,0.8872244290890189,0.7390000000000001,0.82,0.8029999999999999,0.444,-0.7154074347719397,-0.41463936512017385,0.14480881230428422,0.02600560629644508,-0.6788143132341401,0.022630423152121947,-0.40212994627243076,0.051913788191750604,-0.5011424995836986,0.20290301966297786,0.4052623919993834,0.688,0.4743918816486929,0.4047147654678392,-0.20209196814004965,-0.37863844029377736,-0.1406471380320486,0.10788896494046323,-0.25761231218447955,0.38553157048072945,0.022630423152121947,2.315809669945908,-0.2814031501226062,0.7422986843093401,0.313,98
Rúben Dias,DF,Manchester City,25,874,-0.7910146123601988,0.2,-0.8589644165131605,-1.3443073367677045,0.922,0.9420000000000001,0.9470000000000001,0.75,-0.7154074347719397,-0.8939366495093103,1.1633289523771904,-1.0962020083347248,-0.6788143132341401,-0.7822237518764553,-0.39245522228018653,-0.9901237257661749,-0.962639546604153,-0.8377984069182811,-0.8713571426582101,1.0,-0.08147983524058683,0.7030517073739885,0.7790831389358005,-0.37863844029377736,1.787312173821296,-0.8132384245613999,-0.3513477604813879,-0.5540666982129361,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,-0.19431598727191318,0.667,3
Krépin Diatta,MFFW,Monaco,23,1342,-0.11741852019752648,0.387,-0.31438683968215475,-0.3879365799719659,0.7609999999999999,0.8170000000000001,0.7559999999999999,0.45799999999999996,-0.09808269601643925,-0.32238849013710735,-0.5426933228654508,-0.07977082901533614,-0.21896512699449805,-0.05323308416181487,-0.4932827886747294,-0.06069058444634948,0.24368659845601992,-0.7256770521465242,-0.5488315816462155,0.41200000000000003,-0.17042645667821504,-0.5122629950858282,-0.8361381436381877,-0.37863844029377736,-0.9913979254280723,0.046059114625354884,0.16261938883216037,0.6507412627562255,-0.05323308416181487,1.597429527612598,-0.2814031501226062,-0.8090456087501685,0.5489999999999999,61
Brahim Díaz,MF,Milan,23,1036,0.954093410192516,0.381,0.8655312434516911,-0.18166053438857133,0.7859999999999999,0.873,0.828,0.531,0.8839165023127741,1.0885577410671585,0.3177139472604435,1.3176585240193317,-0.41076129820506696,-0.3514857179758382,-0.443308250107884,0.9407345899570182,1.3646889276206198,-0.26221924460757146,-0.45540014556583347,0.0,-0.5036380218680212,-0.703325455216043,-0.8119299045529379,-0.37863844029377736,-0.550952487113086,0.08845395848151572,0.1098742227982738,0.3160281132007935,-0.3514857179758382,-0.2776673809526785,-0.2814031501226062,-0.0968005861485175,0.154,45
Luis Díaz,FW,Liverpool,26,613,1.4209738599456077,0.43799999999999994,0.8655312434516911,-0.7254792000175205,0.7929999999999999,0.8270000000000001,0.84,0.857,2.2994054881652626,0.4395011276208136,0.44409953326912316,0.34822928378413054,0.07622354312833911,-0.061255090164398535,-0.45037964619910625,1.3289481861861139,2.3525696274465346,0.5136645391295527,1.1635193605152108,0.429,0.4225006274876265,-0.6220213677046482,-1.0175467200744905,-0.37863844029377736,0.6621534067493589,1.9930858757402614,3.4084187295080475,3.202669663179354,-0.061255090164398535,-0.2776673809526785,-0.2814031501226062,0.3838693424989824,0.3,2
Eric Dier,DF,Tottenham,29,1915,-0.3189697268864097,0.28600000000000003,0.4117165960925197,-0.8379934066993724,0.862,0.9229999999999999,0.925,0.622,-0.7154074347719397,-0.9988685176610113,-0.8183529504907056,-0.9212516258781018,-0.45323607534718463,-0.6657108006699176,-0.5305057065008136,-1.0993106872863894,-0.8727062269735352,-1.0126840299617934,-0.9520422576704536,0.636,-0.724523896494206,-0.3922376990636035,0.05668571644249705,0.07034329489778936,-0.7444158695813632,-1.2199224230217827,-0.8372900119905072,-0.6744078035040033,-0.6657108006699176,-0.2776673809526785,-0.2814031501226062,-1.1422755056488696,0.635,14
Federico Dimarco,DF,Inter,25,1467,0.1332859558221185,0.29,0.04866487820518246,0.6621960157253157,0.722,0.857,0.789,0.488,-0.4547656857048069,0.5642370684085994,-0.661155171956302,0.10278054628236628,1.5086509636947747,1.8384776035614556,0.23404931018281847,0.17395350791184588,-0.3756514515372369,-0.7017738240721435,-0.4653080200514914,0.636,-0.7852307885483297,-0.5207894658275775,-0.5321396611009107,-0.37863844029377736,-0.6022482239331044,0.05473030411983095,-0.25529964500301827,-0.542779068783919,1.8384776035614556,-0.2776673809526785,0.5186627593581906,-0.6783900387169052,0.25,23
Junior Dina Ebimbe,DFMF,Eint Frankfurt,22,780,0.36791610005301434,0.313,0.3209536666206853,-0.5004507866538175,0.715,0.809,0.741,0.353,0.18330536537684705,0.1538286745535443,-0.20420618838997112,-0.037728162826214426,-0.24366728199890958,-0.46866430441714524,0.9861549127420423,-0.14133610037398286,-0.47688432147108506,1.426360966389554,1.7259501907546868,0.565,0.8751704840011921,0.1522137280629784,0.059252726133764214,-0.37863844029377736,0.2779921979007306,-0.01270083469334802,0.5466069554760327,0.2858749464610787,-0.46866430441714524,-0.2776673809526785,-0.2814031501226062,0.9085875935335697,0.545,26
Sinaly Diomande,DF,Lyon,21,892,-0.7910146123601988,0.0,-0.8589644165131605,-1.044269452282767,0.861,0.8909999999999999,0.898,0.655,-0.7154074347719397,-1.036916967538406,1.3971743782029908,-0.827920472136428,-0.6788143132341401,-0.7341204616124591,-0.2887877319589924,-0.9409912487909631,-0.962639546604153,0.5862907338958658,0.28159042553075836,0.778,-0.14102832934610715,2.846395244457727,1.1181020158493684,1.5491643016162007,1.1085464075318134,-0.9070085848605465,-0.7472764186527728,-0.7099890369358006,-0.7341204616124591,-0.2776673809526785,-0.2814031501226062,-0.22486006364093783,0.667,20
Sofiane Diop,MFFW,Nice,22,889,-0.28259731445114017,0.33299999999999996,-0.31438683968215475,0.7934625901874759,0.802,0.856,0.8190000000000001,0.614,2.1519449902860566,0.6073833450243883,0.05604954303395164,0.263191701405261,0.36244149317800795,0.5836932538695656,-0.4836257603358573,0.994646871346522,1.7882679457641157,-0.22620949601347226,-0.0045039723715958975,0.33299999999999996,0.3214535212247896,0.14938476817393256,-0.8121611945591487,-0.37863844029377736,0.23696820375283945,0.6235689806836345,-0.0023148233003124448,0.07179750144810923,0.5836932538695656,-0.2776673809526785,-0.2814031501226062,0.7465196804418389,0.545,115
Axel Disasi,DF,Monaco,24,1980,-0.33446614989438755,0.214,0.4117165960925197,-0.33167947663103997,0.835,0.887,0.893,0.6509999999999999,-0.26481313827860853,-0.9591493700032125,-0.21145828754009158,-0.8484345249548232,-0.46064142154044324,-0.6738698758272519,-0.45987599996054157,-1.1719933113026721,-0.5625271159849041,-0.9811184111424114,-0.8859444981604532,0.619,-0.46303012564303003,-0.032324469062917006,0.002977304922177949,0.05560399551018736,-1.0210641843581127,-1.1532635130613407,-0.7833866527569414,-0.6480453441886262,-0.6738698758272519,-0.2776673809526785,-0.2814031501226062,-0.8014987179140028,0.6940000000000001,61
Tiago Djaló,DF,Lille,22,1735,-0.26999677046837967,0.25,0.6840053845080225,-0.5754602577750519,0.9229999999999999,0.945,0.9570000000000001,0.7909999999999999,-0.7154074347719397,-1.0976833470270766,-0.6172309994973345,-1.0962020083347248,-0.6788143132341401,-0.7426542902829248,-0.4194095689770808,-1.2749297416113257,-0.7641123914541436,-0.6628718018758615,-0.5168683222896292,0.813,-0.9151472786524055,-0.3642353193932778,-0.07391367574664501,0.11692353255455128,-0.5040856980958168,-1.220835411361436,-0.8553674062441913,-0.6707163787099264,-0.7426542902829248,-0.2776673809526785,0.282332051226255,-0.34237250422108917,0.46299999999999997,56
Djené,DF,Getafe,31,1536,-0.7910146123601988,0.0,-0.8589644165131605,-0.46294605109320036,0.8190000000000001,0.909,0.9109999999999999,0.518,-0.7154074347719397,-1.1184045337605215,-0.87342479883087,-0.9170332584439613,-0.3172219648355466,-0.6844513090351819,-0.510490563893096,-1.1968692840590942,-0.6935421917719137,-0.9157516382816571,-0.8416645636845494,0.588,-0.9597824196917422,0.3662366993563202,-0.02298246708039642,0.29308032759048064,-1.0363129345724378,-1.2200162249477404,-0.9506570803524471,-0.7099890369358006,-0.6844513090351819,-0.2776673809526785,0.482722298580733,-0.37003635979626426,0.619,84
Koffi Djidji,DF,Torino,30,1521,-0.4938528912286057,0.5,0.3209536666206853,-0.9317552456009154,0.852,0.9309999999999999,0.9,0.604,-0.7154074347719397,-1.0739677376479964,-0.43320516539954323,-0.9546001560927836,-0.4353754146410042,-0.5988556539470342,-0.4519203099062587,-1.1725529441773845,-0.8267639591543438,-0.5005026878439001,-0.6238410752528905,0.563,-0.6241882867402454,0.1337892200676541,0.046848124560945434,-0.37863844029377736,-0.7287644782118594,-1.1138439772816113,-0.917479925925904,-0.7099890369358006,-0.5988556539470342,-0.2776673809526785,1.2619192551480432,-0.7219107116183264,0.483,99
Alexander Djiku,DF,Strasbourg,28,1796,-0.539353711557775,0.182,-0.042098051266651906,-0.25667000550980545,0.81,0.858,0.862,0.6729999999999999,-0.3605805547779866,-0.9756379765268116,-0.25607727173209094,-0.7297796206429532,-0.507010970268216,-0.734441864442731,-0.5117523644684023,-1.2030980139241227,-0.7708552402649178,-0.5365880654309548,-0.42907383807512967,0.6,-0.2409203141115348,0.31444890717882173,0.6090700477040296,1.0575531346926095,-0.8292496418057841,-1.201858736947212,-0.8337889691716367,-0.7099890369358006,-0.734441864442731,-0.2776673809526785,-0.2814031501226062,-0.9403197623713284,0.682,98
Berat Djimsiti,DF,Atalanta,29,623,-0.7910146123601988,0.0,-0.8589644165131605,-1.794364163495111,0.877,0.9159999999999999,0.9309999999999999,0.5429999999999999,-0.7154074347719397,-0.9112900284883545,0.28527558241739537,-1.0962020083347248,-0.6788143132341401,-0.7822237518764553,-0.33813472132921496,-1.1285248982182017,-0.962639546604153,1.754630129599553,1.081877792115157,0.9,1.000969024681745,2.2911571518443976,2.5189304896791898,3.4856313255122915,1.6084754689550478,-0.8484172841534746,-0.5534321057283121,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,-0.2814031501226062,1.1354035328284653,0.609,24
Ritsu Doan,FWMF,Freiburg,24,1484,-0.18187313278991157,0.444,-0.31438683968215475,0.1746344534372925,0.711,0.807,0.745,0.679,0.057560447737798476,-0.3876921850541603,-0.9382319975171206,-0.12059005533760357,-0.17979737959511072,-0.5017595276984229,-0.5564364587584083,-0.371692154094217,-0.12705962000916718,-0.030321559380715738,-0.37916923019288146,0.515,0.13876087729691902,-0.7089395814502851,-0.8699016536191222,-0.37863844029377736,-1.1293463772804255,-0.21128292391582645,0.17878398000444182,1.016420081678168,-0.5017595276984229,1.2875700550588918,-0.2814031501226062,-0.7781387419819242,0.063,103
Danilho Doekhi,DF,Union Berlin,24,984,1.046314565855871,1.0,6.402069941233583,-1.6630975890329507,0.784,0.866,0.835,0.48,-0.1325393770257753,-0.9579125867875264,-0.083551599785681,-0.8773235355095291,-0.6788143132341401,-0.6601274330112554,-0.521506243295531,-1.0754930393009414,-0.3325579352896413,0.009665335859763178,0.2361763355856993,0.75,0.3775633273645465,0.808334050134274,1.2524294896549124,-0.37863844029377736,-0.3249782363010102,-1.050480315108759,-0.6816925712629283,-0.5853462405542913,-0.6601274330112554,1.4927688652677258,-0.2814031501226062,-0.618842984202275,0.563,100
Matt Doherty,DFMF,Tottenham,31,667,-0.11337896342293775,0.2,0.04866487820518246,-0.9505076133812239,0.8059999999999999,0.9309999999999999,0.7809999999999999,0.514,-0.7154074347719397,0.19276863696380936,-0.18778295635660255,0.12365442792043908,1.217873987011556,0.7809961558390988,2.3627404960102147,0.6747109925919669,1.1546361927655502,1.186201358981527,1.2918486251917765,0.889,1.5055399176806512,0.9838855222507183,0.7070450531695498,3.230716978142776,1.3416553370509197,1.46951144771498,0.9673893382429556,-0.15834655579904575,0.7809961558390988,-0.2776673809526785,-0.2814031501226062,0.3151572063373924,0.606,14
Gabriel Dos Santos,DF,Arsenal,25,1890,-0.3127257469198251,0.316,0.1394278076770167,-0.5004507866538175,0.892,0.9490000000000001,0.932,0.593,-0.7154074347719397,-1.1324691596892316,-0.3416507341874918,-1.032893243708037,-0.6788143132341401,-0.7595210349899555,-0.5533775095637011,-1.1915093974255795,-0.962639546604153,-0.7999981659725895,-0.6453437060582362,0.7140000000000001,-0.5344841502057022,-0.6473221831817354,0.164282163721135,0.5312028537716726,-0.7696377173542115,-1.1150790882934603,-0.6869544588905583,-0.673937152268133,-0.7595210349899555,-0.2776673809526785,0.2360997992637823,-0.9340498681483208,0.489,17
Désiré Doué,MFFW,Rennes,17,699,1.1488264942541921,0.385,1.2285829613390284,0.45591997014192154,0.802,0.8220000000000001,0.877,0.636,0.46978541130800544,0.2743852992106186,0.16383006225637695,0.22187016850674943,-0.6788143132341401,0.7155709433135629,-0.5663474541492592,0.482647349356861,-0.32204155169593224,2.407138599672577,1.7650247665786754,0.529,1.2115331056491945,0.7797935894573603,-1.0175467200744905,-0.37863844029377736,0.2175178775769826,0.9024644241781049,0.8583989262102065,0.7911928731316286,0.7155709433135629,-0.2776673809526785,-0.2814031501226062,0.4308922099355783,0.42100000000000004,49
Ismaël Doukouré,DF,Strasbourg,19,1021,-0.34832805228071484,0.5,1.4101088202826966,0.8122149579677848,0.8140000000000001,0.9109999999999999,0.885,0.537,-0.7154074347719397,-1.0636448326064751,0.11841988560336411,-0.6860281807093171,-0.6788143132341401,-0.597311123445376,0.029075898068446897,-1.1481249600608159,-0.962639546604153,-0.15919821067675582,-0.6583045714506182,0.818,-0.11658361032316442,0.046295364029133375,0.19851261278089094,-0.37863844029377736,-0.42379811505511816,-1.0079083626342782,-0.9557941724338496,-0.5898631685328571,-0.597311123445376,-0.2776673809526785,-0.2814031501226062,0.02664238068153223,0.455,98
Kamory Doumbia,MF,Reims,19,891,0.22353752645271516,0.42100000000000004,-0.40514976915398904,0.3059010278994526,0.787,0.84,0.836,0.531,0.7150506493338735,0.7411374419217601,0.9193930319546986,0.12584899370164676,-0.3325081359425578,-0.39214979809932304,-0.4838114431502533,0.6644749420671382,0.19710662910381452,0.4987039249687966,0.2834002841808917,0.34600000000000003,0.3173087270771688,0.6179443468336746,-0.9492385524040309,-0.37863844029377736,-0.1180301695456604,0.3022589791492865,0.36885949977354965,-0.2511468684382131,-0.39214979809932304,-0.2776673809526785,-0.2814031501226062,0.45904006249808377,0.304,116
Domingos Duarte,DF,Getafe,27,1665,-0.7910146123601988,0.273,-0.8589644165131605,-1.0630218200630754,0.7909999999999999,0.85,0.8490000000000001,0.599,-0.2943888256932288,-1.0547790824280816,-0.9771427559169965,-1.0962020083347248,-0.6788143132341401,-0.7822237518764553,-0.5501525503694543,-1.283612340250943,-0.6316417191588519,-0.9921519878435975,-0.9107087583754272,0.8240000000000001,-0.5554362373784664,-0.09830978470587659,0.8211245369449064,-0.37863844029377736,-1.1515040689884135,-1.2658754730866553,-0.8283609274882668,-0.7099890369358006,-0.7822237518764553,-0.2776673809526785,0.3060326302619429,-1.1466966354628982,0.644,84
Ondrej Duda,MF,Köln,28,689,-0.7910146123601988,0.25,-0.8589644165131605,0.26839629233883555,0.746,0.843,0.812,0.541,-0.7154074347719397,0.5219101985468784,0.8513847341308612,0.032605210009051776,-0.09662789065527237,0.18928118960621362,-0.47384483050131676,0.9628512387661343,0.9870469487841473,-0.0465004676523568,0.625049175107151,0.364,0.2667465041305496,-0.7561492793291399,-0.6730415650119644,-0.37863844029377736,0.2213178141541451,0.4900132229873662,0.05697607041525482,0.06138525010448342,0.18928118960621362,-0.2776673809526785,-0.2814031501226062,0.9570445322525614,0.313,101
